GameID,FileName,Platform,Genre,Size,DownloadLink,CoverArtLink
PC-7AA79ADF,Biohazard - Code - Veronica - Trial Edition (Japan).chd,PC / Sega Dreamcast,General,520.39 MB,https://archive.org/download/sega-dreamcast-redump-collection/Biohazard - Code - Veronica - Trial Edition (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Biohazard%20-%20Code%20-%20Veronica%20-%20Trial%20Edition.png
PC-2AA658D7,Biohazard 2 - Value Plus (Japan) (Disc 1).chd,PC / Sega Dreamcast,General,714.63 MB,https://archive.org/download/sega-dreamcast-redump-collection/Biohazard 2 - Value Plus (Japan) (Disc 1).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Biohazard%202%20-%20Value%20Plus.png
PC-23E38B1A,Biohazard 2 - Value Plus (Japan) (Disc 2).chd,PC / Sega Dreamcast,General,716.06 MB,https://archive.org/download/sega-dreamcast-redump-collection/Biohazard 2 - Value Plus (Japan) (Disc 2).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Biohazard%202%20-%20Value%20Plus.png
PC-FE1EFC89,Biohazard 3 - Last Escape (Japan).chd,PC / Sega Dreamcast,General,679.05 MB,https://archive.org/download/sega-dreamcast-redump-collection/Biohazard 3 - Last Escape (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Biohazard%203%20-%20Last%20Escape.png
PC-402ACA6A,Black-Matrix Advanced (Japan) (Disc 1).chd,PC / Sega Dreamcast,General,533.36 MB,https://archive.org/download/sega-dreamcast-redump-collection/Black-Matrix Advanced (Japan) (Disc 1).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Black-Matrix%20Advanced.png
PC-E3162E8B,Black-Matrix Advanced (Japan) (Disc 2).chd,PC / Sega Dreamcast,General,485.09 MB,https://archive.org/download/sega-dreamcast-redump-collection/Black-Matrix Advanced (Japan) (Disc 2).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Black-Matrix%20Advanced.png
PC-76BA2C4E,Blue Stinger (Europe).chd,PC / Sega Dreamcast,General,714.80 MB,https://archive.org/download/sega-dreamcast-redump-collection/Blue Stinger (Europe).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Blue%20Stinger.png
PC-CE217509,Blue Stinger (France).chd,PC / Sega Dreamcast,General,710.00 MB,https://archive.org/download/sega-dreamcast-redump-collection/Blue Stinger (France).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Blue%20Stinger.png
PC-62AC7F8A,"Blue Stinger (Germany) (En,De).chd",PC / Sega Dreamcast,General,709.96 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Blue Stinger (Germany) (En,De).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Blue%20Stinger.png
PC-21D7C7E2,Blue Stinger (Japan).chd,PC / Sega Dreamcast,General,702.34 MB,https://archive.org/download/sega-dreamcast-redump-collection/Blue Stinger (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Blue%20Stinger.png
PC-283BC354,Blue Stinger (USA).chd,PC / Sega Dreamcast,General,650.63 MB,https://archive.org/download/sega-dreamcast-redump-collection/Blue Stinger (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Blue%20Stinger.png
PC-68472D23,Blue-Sky-Blue[s] - Sora o Mau Tsubasa (Japan).chd,PC / Sega Dreamcast,General,597.31 MB,https://archive.org/download/sega-dreamcast-redump-collection/Blue-Sky-Blue[s] - Sora o Mau Tsubasa (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Blue-Sky-Blue%20-%20Sora%20o%20Mau%20Tsubasa.png
PC-57636925,Bokomu no Tatsujin (Japan).chd,PC / Sega Dreamcast,General,805.78 MB,https://archive.org/download/sega-dreamcast-redump-collection/Bokomu no Tatsujin (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Bokomu%20no%20Tatsujin.png
PC-26509544,Boku Doraemon (Japan).chd,PC / Sega Dreamcast,General,269.42 MB,https://archive.org/download/sega-dreamcast-redump-collection/Boku Doraemon (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Boku%20Doraemon.png
PC-6B5223EF,Boku no Tennis Jinsei (Japan).chd,PC / Sega Dreamcast,General,110.15 MB,https://archive.org/download/sega-dreamcast-redump-collection/Boku no Tennis Jinsei (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Boku%20no%20Tennis%20Jinsei.png
PC-368CEBCE,"Boku to, Bokura no Natsu (Japan).chd",PC / Sega Dreamcast,General,626.17 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Boku to, Bokura no Natsu (Japan).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Boku%20to%2C%20Bokura%20no%20Natsu.png
PC-C3962BD1,Bomber Hehhe! (Japan).chd,PC / Sega Dreamcast,General,570.98 MB,https://archive.org/download/sega-dreamcast-redump-collection/Bomber Hehhe! (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Bomber%20Hehhe%21.png
PC-923EE64A,Bomberman Online (USA).chd,PC / Sega Dreamcast,General,494.15 MB,https://archive.org/download/sega-dreamcast-redump-collection/Bomberman Online (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Bomberman%20Online.png
PC-718ECA7B,Border Down (Japan).chd,PC / Sega Dreamcast,General,285.48 MB,https://archive.org/download/sega-dreamcast-redump-collection/Border Down (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Border%20Down.png
PC-8436AE93,Bounty Hunter Sara - Holy Mountain no Teiou (Japan).chd,PC / Sega Dreamcast,General,238.81 MB,https://archive.org/download/sega-dreamcast-redump-collection/Bounty Hunter Sara - Holy Mountain no Teiou (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Bounty%20Hunter%20Sara%20-%20Holy%20Mountain%20no%20Teiou.png
PC-A0C7CD69,"Breakers (USA, Japan) (Unl).chd",PC / Sega Dreamcast,General,232.20 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Breakers (USA, Japan) (Unl).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Breakers.png
PC-FEDBC555,Broadband Passport (Japan).chd,PC / Sega Dreamcast,General,31.43 MB,https://archive.org/download/sega-dreamcast-redump-collection/Broadband Passport (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Broadband%20Passport.png
PC-0D5197D9,"Buggy Heat (Europe) (En,Fr,De,Es).chd",PC / Sega Dreamcast,General,444.70 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Buggy Heat (Europe) (En,Fr,De,Es).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Buggy%20Heat.png
PC-BC7FFE2C,Buggy Heat (Japan).chd,PC / Sega Dreamcast,General,598.86 MB,https://archive.org/download/sega-dreamcast-redump-collection/Buggy Heat (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Buggy%20Heat.png
PC-9247DE9D,Bust-A-Move 4 (Europe).chd,PC / Sega Dreamcast,General,204.86 MB,https://archive.org/download/sega-dreamcast-redump-collection/Bust-A-Move 4 (Europe).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Bust-A-Move%204.png
PC-A1A32092,Bust-A-Move 4 (USA).chd,PC / Sega Dreamcast,General,198.47 MB,https://archive.org/download/sega-dreamcast-redump-collection/Bust-A-Move 4 (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Bust-A-Move%204.png
PC-18560307,CR Hissatsu Shigotonin - Pachitte Chonmage @ VP@CHI (Japan).chd,PC / Sega Dreamcast,General,201.24 MB,https://archive.org/download/sega-dreamcast-redump-collection/CR Hissatsu Shigotonin - Pachitte Chonmage @ VP@CHI (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/CR%20Hissatsu%20Shigotonin%20-%20Pachitte%20Chonmage%20%40%20VP%40CHI.png
PC-0A7DD709,Caesars Palace 2000 - Millennium Gold Edition (Europe).chd,PC / Sega Dreamcast,General,224.12 MB,https://archive.org/download/sega-dreamcast-redump-collection/Caesars Palace 2000 - Millennium Gold Edition (Europe).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Caesars%20Palace%202000%20-%20Millennium%20Gold%20Edition.png
PC-CFE2E2A7,Caesars Palace 2000 - Millennium Gold Edition (USA).chd,PC / Sega Dreamcast,General,183.30 MB,https://archive.org/download/sega-dreamcast-redump-collection/Caesars Palace 2000 - Millennium Gold Edition (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Caesars%20Palace%202000%20-%20Millennium%20Gold%20Edition.png
PC-E94EB625,Cafe Little Wish (Japan).chd,PC / Sega Dreamcast,General,578.48 MB,https://archive.org/download/sega-dreamcast-redump-collection/Cafe Little Wish (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Cafe%20Little%20Wish.png
PC-C6107C57,Canary - Kono Omoi o Uta ni Nosete (Japan).chd,PC / Sega Dreamcast,General,821.28 MB,https://archive.org/download/sega-dreamcast-redump-collection/Canary - Kono Omoi o Uta ni Nosete (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Canary%20-%20Kono%20Omoi%20o%20Uta%20ni%20Nosete.png
PC-300E82AA,Candy Stripe - Minarai Tenshi (Japan).chd,PC / Sega Dreamcast,General,671.97 MB,https://archive.org/download/sega-dreamcast-redump-collection/Candy Stripe - Minarai Tenshi (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Candy%20Ste%20-%20Minarai%20Tenshi.png
PC-C5EDAEB8,Cannon Spike (Europe).chd,PC / Sega Dreamcast,General,123.51 MB,https://archive.org/download/sega-dreamcast-redump-collection/Cannon Spike (Europe).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Cannon%20Spike.png
PC-F3B4AEFC,Cannon Spike (USA).chd,PC / Sega Dreamcast,General,116.56 MB,https://archive.org/download/sega-dreamcast-redump-collection/Cannon Spike (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Cannon%20Spike.png
PC-08C100A3,Canvas - Sepia Iro no Motif (Japan).chd,PC / Sega Dreamcast,General,705.42 MB,https://archive.org/download/sega-dreamcast-redump-collection/Canvas - Sepia Iro no Motif (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Canvas%20-%20Sepia%20Iro%20no%20Motif.png
PC-2A5E0719,Capcom Taisen Fan Disc (Japan).chd,PC / Sega Dreamcast,General,135.59 MB,https://archive.org/download/sega-dreamcast-redump-collection/Capcom Taisen Fan Disc (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Capcom%20Taisen%20Fan%20Disc.png
PC-66765C52,Capcom vs. SNK (Europe).chd,PC / Sega Dreamcast,General,804.78 MB,https://archive.org/download/sega-dreamcast-redump-collection/Capcom vs. SNK (Europe).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Capcom%20vs.%20SNK.png
PC-8685B976,Capcom vs. SNK (USA).chd,PC / Sega Dreamcast,General,798.37 MB,https://archive.org/download/sega-dreamcast-redump-collection/Capcom vs. SNK (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Capcom%20vs.%20SNK.png
PC-01DBC723,Capcom vs. SNK - Millennium Fight 2000 (Japan) (Rev A).chd,PC / Sega Dreamcast,General,794.95 MB,https://archive.org/download/sega-dreamcast-redump-collection/Capcom vs. SNK - Millennium Fight 2000 (Japan) (Rev A).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Capcom%20vs.%20SNK%20-%20Millennium%20Fight%202000.png
PC-19E789F6,Capcom vs. SNK - Millennium Fight 2000 (Japan) (Tentou Taikenban).chd,PC / Sega Dreamcast,General,168.53 MB,https://archive.org/download/sega-dreamcast-redump-collection/Capcom vs. SNK - Millennium Fight 2000 (Japan) (Tentou Taikenban).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Capcom%20vs.%20SNK%20-%20Millennium%20Fight%202000.png
PC-2963A47C,Capcom vs. SNK - Millennium Fight 2000 (Japan).chd,PC / Sega Dreamcast,General,794.07 MB,https://archive.org/download/sega-dreamcast-redump-collection/Capcom vs. SNK - Millennium Fight 2000 (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Capcom%20vs.%20SNK%20-%20Millennium%20Fight%202000.png
PC-BB256CC6,Capcom vs. SNK - Millennium Fight 2000 Pro (Japan).chd,PC / Sega Dreamcast,General,801.94 MB,https://archive.org/download/sega-dreamcast-redump-collection/Capcom vs. SNK - Millennium Fight 2000 Pro (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Capcom%20vs.%20SNK%20-%20Millennium%20Fight%202000%20Pro.png
PC-C71C9846,Capcom vs. SNK 2 - Millionaire Fighting 2001 (Japan).chd,PC / Sega Dreamcast,Fighting,177.96 MB,https://archive.org/download/sega-dreamcast-redump-collection/Capcom vs. SNK 2 - Millionaire Fighting 2001 (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Capcom%20vs.%20SNK%202%20-%20Millionaire%20Fighting%202001.png
PC-F4F3FED7,"Captain Tomaday (USA, Japan) (Unl).chd",PC / Sega Dreamcast,General,5.72 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Captain Tomaday (USA, Japan) (Unl).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Captain%20Tomaday.png
PC-A6729461,Card of Destiny - Hikari to Yami no Tougousha (Japan).chd,PC / Sega Dreamcast,General,799.83 MB,https://archive.org/download/sega-dreamcast-redump-collection/Card of Destiny - Hikari to Yami no Tougousha (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Card%20of%20Destiny%20-%20Hikari%20to%20Yami%20no%20Tougousha.png
PC-BB52E060,Cardcaptor Sakura - Tomoyo no Video Daisakusen (Japan).chd,PC / Sega Dreamcast,General,233.76 MB,https://archive.org/download/sega-dreamcast-redump-collection/Cardcaptor Sakura - Tomoyo no Video Daisakusen (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Cardcaptor%20Sakura%20-%20Tomoyo%20no%20Video%20Daisakusen.png
PC-8BE74AC9,"Carrier (Europe) (En,Fr,De,Es).chd",PC / Sega Dreamcast,General,643.54 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Carrier (Europe) (En,Fr,De,Es).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Carrier.png
PC-EF248672,Carrier (Japan).chd,PC / Sega Dreamcast,General,631.64 MB,https://archive.org/download/sega-dreamcast-redump-collection/Carrier (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Carrier.png
PC-BFCD9925,Carrier (USA).chd,PC / Sega Dreamcast,General,631.26 MB,https://archive.org/download/sega-dreamcast-redump-collection/Carrier (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Carrier.png
PC-89CF5434,Castle Fantasia - Seima Taisen (Japan).chd,PC / Sega Dreamcast,General,634.65 MB,https://archive.org/download/sega-dreamcast-redump-collection/Castle Fantasia - Seima Taisen (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Castle%20Fantasia%20-%20Seima%20Taisen.png
PC-4FD7842E,Centipede (USA).chd,PC / Sega Dreamcast,General,340.01 MB,https://archive.org/download/sega-dreamcast-redump-collection/Centipede (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Centipede.png
PC-D3BD36D5,Championship Surfer (Europe) (Beta) (2000-10-24).chd,PC / Sega Dreamcast,General,293.51 MB,https://archive.org/download/sega-dreamcast-redump-collection/Championship Surfer (Europe) (Beta) (2000-10-24).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Championship%20Surfer.png
PC-B4731CCC,"Championship Surfer (Europe) (En,Fr,De,Es,It).chd",PC / Sega Dreamcast,General,293.06 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Championship Surfer (Europe) (En,Fr,De,Es,It).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Championship%20Surfer.png
PC-5EF6E727,Championship Surfer (USA).chd,PC / Sega Dreamcast,General,293.06 MB,https://archive.org/download/sega-dreamcast-redump-collection/Championship Surfer (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Championship%20Surfer.png
PC-8B32F2B8,Chaos Field (Japan).chd,PC / Sega Dreamcast,General,106.34 MB,https://archive.org/download/sega-dreamcast-redump-collection/Chaos Field (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Chaos%20Field.png
PC-7902D56F,Charge 'N Blast (Europe).chd,PC / Sega Dreamcast,General,62.61 MB,https://archive.org/download/sega-dreamcast-redump-collection/Charge 'N Blast (Europe).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Charge%20%27N%20Blast.png
PC-A08AC4EF,Charge 'N Blast (Japan).chd,PC / Sega Dreamcast,General,56.41 MB,https://archive.org/download/sega-dreamcast-redump-collection/Charge 'N Blast (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Charge%20%27N%20Blast.png
PC-F5ECDEA4,Charge 'N Blast (USA).chd,PC / Sega Dreamcast,General,56.19 MB,https://archive.org/download/sega-dreamcast-redump-collection/Charge 'N Blast (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Charge%20%27N%20Blast.png
PC-5658B0EF,Cheats 'N Codes Volume 1 (USA) (Unl).chd,PC / Sega Dreamcast,General,1.63 MB,https://archive.org/download/sega-dreamcast-redump-collection/Cheats 'N Codes Volume 1 (USA) (Unl).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Cheats%20%27N%20Codes%20Volume%201.png
PC-747C9877,Checkicco no Miru CD (Japan).chd,PC / Sega Dreamcast,General,507.10 MB,https://archive.org/download/sega-dreamcast-redump-collection/Checkicco no Miru CD (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Checkicco%20no%20Miru%20CD.png
PC-E0428588,Cherry Blossom (Japan).chd,PC / Sega Dreamcast,General,322.41 MB,https://archive.org/download/sega-dreamcast-redump-collection/Cherry Blossom (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Cherry%20Blossom.png
PC-F1CDFC2A,"Chicken Run (Europe) (Fr,De,Es,It).chd",PC / Sega Dreamcast,General,853.72 MB,"https://archive.org/download/sega-dreamcast-redump-collection/Chicken Run (Europe) (Fr,De,Es,It).chd",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Chicken%20Run.png
PC-AA4F1DD8,Chicken Run (Japan) (Beta) (2000-08-01).chd,PC / Sega Dreamcast,General,370.44 MB,https://archive.org/download/sega-dreamcast-redump-collection/Chicken Run (Japan) (Beta) (2000-08-01).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Chicken%20Run.png
PC-71A31EC6,Chicken Run (UK).chd,PC / Sega Dreamcast,General,921.17 MB,https://archive.org/download/sega-dreamcast-redump-collection/Chicken Run (UK).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Chicken%20Run.png
PC-FCC1C594,Chicken Run (USA).chd,PC / Sega Dreamcast,General,897.54 MB,https://archive.org/download/sega-dreamcast-redump-collection/Chicken Run (USA).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Chicken%20Run.png
PC-40546424,Chocolat - Maid Cafe Curio (Japan) (Demo).chd,PC / Sega Dreamcast,General,732.16 MB,https://archive.org/download/sega-dreamcast-redump-collection/Chocolat - Maid Cafe Curio (Japan) (Demo).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Chocolat%20-%20Maid%20Cafe%20Curio.png
PC-BCA83F30,Chocolat - Maid Cafe Curio (Japan).chd,PC / Sega Dreamcast,General,747.64 MB,https://archive.org/download/sega-dreamcast-redump-collection/Chocolat - Maid Cafe Curio (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Chocolat%20-%20Maid%20Cafe%20Curio.png
PC-08604329,Chou Hatsumei Boy Kanipan - Bousou Robot no Nazo! (Japan).chd,PC / Sega Dreamcast,General,490.71 MB,https://archive.org/download/sega-dreamcast-redump-collection/Chou Hatsumei Boy Kanipan - Bousou Robot no Nazo! (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Chou%20Hatsumei%20Boy%20Kanipan%20-%20Bousou%20Robot%20no%20Nazo%21.png
PC-72A91493,Choukou Senki Kikaioh (Japan).chd,PC / Sega Dreamcast,General,810.96 MB,https://archive.org/download/sega-dreamcast-redump-collection/Choukou Senki Kikaioh (Japan).chd,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Choukou%20Senki%20Kikaioh.png
